DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
1763,1707.13,12.25,29.93,135.87,None,2.63,12.11,None,None,169.0,187.2,66.37,3515.97,28,1.41,1.4,15.87,24.4,None,19.04,403.5,402.71,32.98,None,0.64,-0.1,None,5582,12,2,0,0,1,0,465.2,2791.0,None,5582.0,600.39
1764,1708.03,12.25,29.44,135.77,None,2.73,11.6,None,None,169.0,187.4,66.44,3515.83,28,1.41,1.4,15.88,8.27,None,19.08,404.5,403.71,33.06,None,0.65,-0.1,None,5707,12,2,0,0,1,0,475.6,2853.5,None,5707.0,600.39
1765,1708.93,12.25,30.18,135.26,None,3.24,12.23,None,None,169.0,187.4,66.48,3515.79,28,1.41,1.4,15.89,-25.29,None,19.13,405.5,404.71,33.15,None,0.67,-0.1,None,5743,12,2,0,0,1,0,478.6,2871.5,None,5743.0,600.39
1766,1709.84,12.25,29.95,135.49,None,3.01,12.4,None,None,169.0,187.4,66.5,3515.85,28,1.41,1.4,15.89,15.31,None,19.18,406.5,405.71,33.23,None,0.66,-0.1,None,5743,12,2,1,0,1,0,478.6,2871.5,5743.0,5743.0,600.39
1767,1710.74,12.25,29.17,135.6,None,2.91,12.17,None,None,169.0,187.2,66.46,3515.8,28,1.41,1.4,15.91,4.41,None,19.22,407.5,406.71,33.31,None,0.66,-0.1,None,5658,12,2,0,0,1,0,471.5,2829.0,None,5658.0,600.39
1768,1711.64,12.25,30.37,135.5,None,3.0,11.76,None,None,170.0,187.4,66.57,3515.69,28,1.41,1.4,15.92,11.92,None,19.27,408.5,407.71,33.39,None,0.66,-0.1,None,5367,11,2,1,0,1,0,487.9,2683.5,5367.0,5367.0,600.39
1769,1712.55,12.25,29.0,135.35,None,3.15,11.99,None,None,169.0,187.2,66.49,3515.6,28,1.41,1.4,15.91,5.29,None,19.32,409.5,408.71,33.47,None,0.67,-0.1,None,5493,12,2,1,0,1,0,457.8,2746.5,5493.0,5493.0,600.39
1770,1713.45,12.25,29.28,135.26,None,3.24,12.01,None,None,170.0,187.1,66.44,3515.59,28,1.41,1.4,15.9,14.08,None,19.37,410.5,409.71,33.56,None,0.67,-0.1,None,5513,12,2,1,0,1,0,459.4,2756.5,5513.0,5513.0,600.39
1771,1714.35,12.25,10.78,136.33,None,2.18,10.65,None,None,170.0,169.9,66.58,3319.49,28,1.41,1.39,15.91,-21.24,None,19.41,411.5,410.71,33.64,None,0.76,-0.1,None,5373,12,2,0,0,1,0,447.8,2686.5,None,5373.0,600.39
1772,1715.26,12.25,10.08,136.53,None,1.97,10.42,None,None,169.0,170.9,66.84,3342.87,28,1.41,1.39,15.93,14.56,None,19.46,412.5,411.71,33.72,None,0.75,-0.1,None,3624,8,1,1,0,1,0,453.0,3624.0,3624.0,3624.0,600.39
1773,1716.16,12.25,10.03,136.36,None,2.15,10.8,None,None,170.0,185.9,66.03,3515.22,29,1.41,1.39,15.96,6.73,None,19.51,413.5,412.71,33.8,None,0.76,-0.1,None,2603,7,1,1,2,1,0,371.9,2603.0,2603.0,2603.0,600.39
1774,1717.06,12.25,16.96,136.15,None,2.35,11.35,None,None,169.0,185.5,65.91,3515.05,28,1.41,1.39,15.98,21.32,None,19.55,414.5,413.71,33.88,None,0.7,-0.1,None,2566,7,1,0,0,1,0,366.6,2566.0,None,2566.0,600.39
1775,1717.96,12.25,29.82,135.63,None,2.87,11.98,None,None,170.0,185.7,65.79,3514.98,28,1.42,1.39,16.0,25.1,None,19.6,415.5,414.71,33.97,None,0.65,-0.1,None,3019,8,1,0,0,1,0,377.4,3019.0,None,3019.0,600.39
1776,1718.87,12.25,29.56,135.66,None,2.83,12.02,None,None,169.0,185.2,65.74,3514.98,29,1.41,1.4,16.0,-1.71,None,19.65,416.5,415.7,34.05,None,0.65,-0.1,None,4306,11,2,0,0,1,0,391.5,2153.0,None,4306.0,600.39
1777,1719.77,12.25,23.77,134.54,None,3.97,12.91,None,None,170.0,185.4,65.65,3514.88,28,1.41,1.18,15.99,-624.82,None,19.7,417.5,416.7,34.13,None,0.73,-0.1,None,5422,12,2,1,0,1,0,451.8,2711.0,5422.0,5422.0,600.39
1778,1720.67,12.25,28.79,135.68,None,2.82,11.49,None,None,169.0,185.2,65.55,3514.81,29,1.41,1.39,15.99,7.68,None,19.74,418.5,417.7,34.21,None,0.65,-0.1,None,3753,11,2,0,0,1,0,341.2,1876.5,None,3753.0,600.39
1779,1721.57,12.25,29.1,135.67,None,2.82,11.64,None,None,169.0,185.0,65.46,3514.82,29,1.42,1.39,16.0,11.88,None,19.79,419.5,418.7,34.29,None,0.65,-0.1,None,4677,13,2,0,0,2,0,359.8,2338.5,None,2338.5,600.39
1780,1722.48,12.25,28.34,135.79,None,2.71,11.51,None,None,170.0,185.3,65.35,3514.76,29,1.42,1.39,15.99,-9.92,None,19.84,420.5,419.7,34.37,None,0.65,-0.1,None,5125,14,3,0,0,2,0,366.1,1708.3,None,2562.5,600.39
1781,1723.38,12.25,26.52,134.86,None,3.65,12.14,None,None,169.0,185.2,65.31,3514.76,28,1.41,1.39,16.0,9.42,None,19.89,421.49,420.7,34.46,None,0.7,-0.1,None,5322,14,3,1,0,1,0,380.1,1774.0,5322.0,5322.0,600.39
1782,1724.28,12.25,28.41,135.37,None,3.13,11.92,None,None,169.0,185.2,65.19,3514.75,28,1.42,1.39,16.02,17.46,None,19.93,422.49,421.7,34.54,None,0.67,-0.1,None,5317,13,2,1,0,1,0,409.0,2658.5,5317.0,5317.0,600.39
1783,1725.19,12.25,25.51,134.88,None,3.62,12.74,None,None,170.0,185.0,65.21,3514.84,28,1.42,1.39,16.03,3.57,None,19.98,423.49,422.7,34.62,None,0.71,-0.1,None,5189,13,3,1,0,1,0,399.2,1729.7,5189.0,5189.0,600.39
1784,1726.09,12.25,27.47,135.93,None,2.57,11.17,None,None,169.0,185.5,65.23,3576.3,28,1.41,1.39,16.04,9.11,None,20.03,424.49,423.7,34.7,None,0.65,-0.1,None,4931,12,2,1,0,1,0,410.9,2465.5,4931.0,4931.0,600.39
1785,1726.99,12.25,24.85,135.12,None,3.38,11.82,None,None,170.0,185.5,65.19,3652.87,28,1.41,1.39,16.05,14.17,None,20.07,425.49,424.7,34.78,None,0.7,-0.1,None,4953,12,2,0,0,1,0,412.8,2476.5,None,4953.0,600.39
1786,1727.9,12.25,11.53,136.2,None,2.29,10.11,None,None,170.0,185.4,65.14,3514.76,28,1.42,1.4,16.08,2.25,None,20.12,426.49,425.7,34.87,None,0.75,-0.1,None,4907,12,2,1,0,1,0,408.9,2453.5,4907.0,4907.0,600.39
1787,1728.8,12.25,17.75,135.11,None,3.42,11.14,None,None,170.0,185.0,66.39,3514.73,28,1.41,1.39,16.08,-12.38,None,20.17,427.49,426.7,34.95,None,0.75,-0.1,None,3799,10,2,1,0,1,0,379.9,1899.5,3799.0,3799.0,600.39
1788,1729.7,12.25,10.92,136.73,None,1.96,10.44,None,None,169.0,184.7,130.21,3514.69,29,1.41,1.39,16.11,-3.73,None,20.22,428.49,427.7,35.03,None,0.74,-0.1,None,1711,6,2,0,0,1,0,285.2,855.5,None,1711.0,600.39
1789,1730.6,12.25,17.84,136.55,None,1.53,10.96,None,None,169.0,184.4,130.05,3514.65,28,1.41,1.39,16.13,5.77,None,20.26,429.49,428.7,35.11,None,0.65,-0.1,None,2076,7,2,0,0,2,0,296.6,1038.0,None,1038.0,600.39
1790,1731.51,12.25,42.85,135.81,None,2.27,12.34,None,None,170.0,185.0,129.97,3514.64,28,1.41,1.4,16.13,-4.52,None,20.31,430.49,429.7,35.19,None,0.57,-0.1,None,2505,8,2,1,0,1,0,313.1,1252.5,2505.0,2505.0,600.39
1791,1732.41,12.25,42.91,135.48,None,2.61,12.88,None,None,169.0,184.8,129.86,3514.64,28,1.42,1.39,16.13,-22.23,None,20.36,431.49,430.69,35.27,None,0.59,-0.1,None,3695,12,2,1,0,1,0,307.9,1847.5,3695.0,3695.0,600.39
1792,1733.32,12.25,43.52,135.68,None,2.4,12.52,None,None,169.0,185.0,130.08,3514.64,28,1.42,1.4,16.14,6.6,None,20.41,432.49,431.69,35.36,None,0.57,-0.1,None,4421,13,2,1,0,1,0,340.1,2210.5,4421.0,4421.0,600.39
1793,1734.22,12.25,42.45,135.65,None,2.43,12.74,None,None,169.0,184.7,130.05,3514.64,29,1.42,1.39,16.14,23.2,None,20.45,433.49,432.69,35.44,None,0.58,-0.1,None,4850,14,3,1,0,1,0,346.4,1616.7,4850.0,4850.0,600.39
1794,1735.12,12.25,40.61,135.52,None,2.57,12.74,None,None,169.0,184.9,130.11,3514.73,29,1.42,1.4,16.14,24.97,None,20.5,434.49,433.69,35.52,None,0.59,-0.1,None,5267,15,3,1,0,1,0,351.1,1755.7,5267.0,5267.0,600.39
1795,1736.02,12.25,42.4,134.76,None,3.33,13.73,None,None,170.0,184.7,130.13,3514.7,28,1.42,1.39,16.14,23.69,None,20.55,435.49,434.69,35.6,None,0.62,-0.1,None,5612,15,3,1,0,1,0,374.1,1870.7,5612.0,5612.0,600.39
1796,1736.93,12.25,41.39,134.81,None,3.27,13.45,None,None,170.0,185.1,130.06,3514.67,28,1.42,1.39,16.14,-5.06,None,20.59,436.49,435.69,35.68,None,0.62,-0.1,None,5785,16,3,1,0,1,0,361.6,1928.3,5785.0,5785.0,600.39
1797,1737.83,12.25,40.94,135.43,None,2.65,13.1,None,None,170.0,185.1,130.06,3514.64,29,1.42,1.4,16.15,-2.79,None,20.64,437.49,436.69,35.77,None,0.6,-0.1,None,5785,16,3,1,0,1,0,361.6,1928.3,5785.0,5785.0,600.39
1798,1738.73,12.25,41.42,135.57,None,2.52,12.42,None,None,170.0,185.2,130.12,3514.67,28,1.42,1.4,16.15,-10.49,None,20.69,438.49,437.69,35.85,None,0.59,-0.1,None,5844,16,3,1,0,2,0,365.3,1948.0,5844.0,2922.0,600.39
1799,1739.64,12.25,42.4,135.59,None,2.5,12.55,None,None,169.0,185.6,130.11,3514.64,28,1.42,1.4,16.16,19.35,None,20.74,439.49,438.69,35.93,None,0.58,-0.1,None,6222,16,3,1,0,2,0,388.9,2074.0,6222.0,3111.0,600.39
1800,1740.54,12.25,40.88,134.86,None,3.22,13.68,None,None,169.0,185.8,130.1,3514.64,28,1.42,1.39,16.16,12.53,None,20.78,440.49,439.69,36.01,None,0.62,-0.1,None,6383,15,3,1,1,1,0,425.5,2127.7,6383.0,6383.0,600.39
1801,1741.44,12.25,40.89,135.54,None,2.55,12.33,None,None,169.0,186.0,130.15,3514.64,28,1.42,1.4,16.16,2.36,None,20.83,441.48,440.69,36.09,None,0.59,-0.1,None,6516,15,3,1,1,2,0,434.4,2172.0,6516.0,3258.0,600.39
1802,1742.35,12.25,37.34,135.08,None,3.01,12.98,None,None,169.0,185.7,130.06,3514.64,28,1.41,1.4,16.17,5.21,None,20.88,442.48,441.69,36.18,None,0.62,-0.1,None,6552,15,3,1,0,2,0,436.8,2184.0,6552.0,3276.0,600.39
1803,1743.25,12.25,40.45,135.3,None,2.79,13.27,None,None,170.0,185.5,130.12,3514.64,28,1.42,1.39,16.18,-14.52,None,20.92,443.48,442.69,36.26,None,0.6,-0.1,None,6634,18,3,1,0,1,0,368.6,2211.3,6634.0,6634.0,600.39
1804,1744.15,12.25,39.85,135.65,None,2.44,12.42,None,None,170.0,185.9,130.16,3514.64,28,1.42,1.4,16.19,-11.55,None,20.97,444.48,443.69,36.34,None,0.59,-0.1,None,6952,17,3,1,1,6,0,408.9,2317.3,6952.0,1158.7,600.39
1805,1745.06,12.25,39.5,135.4,None,2.69,12.55,None,None,169.0,186.2,129.98,3514.67,28,1.42,1.4,16.2,12.28,None,21.02,445.48,444.68,36.42,None,0.6,-0.1,None,7144,17,3,1,1,6,0,420.2,2381.3,7144.0,1190.7,600.39
1806,1745.96,12.25,40.39,135.4,None,2.68,12.68,None,None,170.0,186.3,129.89,3514.64,28,1.41,1.4,16.2,22.11,None,21.07,446.48,445.68,36.5,None,0.6,-0.1,None,7215,18,4,1,0,1,0,400.8,1803.8,7215.0,7215.0,600.39
1807,1746.86,12.25,39.57,135.01,None,3.07,13.1,None,None,169.0,185.9,129.94,3514.64,28,1.42,1.39,16.21,9.6,None,21.11,447.48,446.68,36.58,None,0.62,-0.1,None,7256,18,3,1,0,1,0,403.1,2418.7,7256.0,7256.0,600.39
1808,1747.77,12.25,40.23,135.21,None,2.88,12.42,None,None,170.0,185.9,129.93,3514.64,28,1.42,1.4,16.23,22.56,None,21.16,448.48,447.68,36.67,None,0.61,-0.1,None,7203,18,3,1,0,2,0,400.2,2401.0,7203.0,3601.5,600.39
1809,1748.67,12.25,38.15,135.46,None,2.63,12.05,None,None,169.0,185.9,129.94,3514.64,28,1.42,1.15,16.23,-173.22,None,21.21,449.48,448.68,36.75,None,0.6,-0.1,None,8945,19,3,1,0,2,0,470.8,2981.7,8945.0,4472.5,600.39
1810,1749.57,12.25,40.54,135.39,None,2.69,12.4,None,None,170.0,185.7,129.9,3514.64,28,1.42,1.4,16.24,-0.12,None,21.26,450.48,449.68,36.83,None,0.6,-0.1,None,4309,13,2,0,0,1,0,331.5,2154.5,None,4309.0,600.39
1811,1750.48,12.25,39.35,135.46,None,2.62,11.88,None,None,169.0,185.6,129.95,3514.64,28,1.42,1.39,16.23,19.87,None,21.3,451.48,450.68,36.91,None,0.6,-0.1,None,5444,16,3,1,0,2,0,340.3,1814.7,5444.0,2722.0,600.39
1812,1751.38,12.25,41.01,135.41,None,2.67,12.63,None,None,169.0,185.4,129.87,3514.64,29,1.42,1.39,16.21,25.36,None,21.35,452.48,451.68,36.99,None,0.6,-0.1,None,6133,18,3,0,0,1,0,340.7,2044.3,None,6133.0,600.39
1813,1752.28,12.25,39.8,135.58,None,2.51,12.26,None,None,170.0,185.8,129.89,3514.64,29,1.42,1.39,16.23,8.01,None,21.4,453.48,452.68,37.08,None,0.59,-0.1,None,6648,19,3,1,0,1,0,349.9,2216.0,6648.0,6648.0,600.39
1814,1753.19,12.25,41.13,135.45,None,2.64,12.18,None,None,169.0,185.9,129.78,3514.64,29,1.42,1.39,16.24,-2.7,None,21.44,454.48,453.68,37.16,None,0.59,-0.1,None,6870,16,3,1,0,1,0,429.4,2290.0,6870.0,6870.0,600.39
1815,1754.09,12.25,39.71,135.64,None,2.45,11.86,None,None,170.0,185.6,129.79,3514.64,29,1.42,1.39,16.25,22.71,None,21.49,455.48,454.68,37.24,None,0.59,-0.1,None,6939,16,3,1,0,1,0,433.7,2313.0,6939.0,6939.0,600.39
1816,1755.0,12.25,39.26,135.65,None,2.44,12.04,None,None,170.0,185.7,129.71,3514.64,29,1.42,1.39,16.25,-4.62,None,21.54,456.48,455.68,37.32,None,0.59,-0.1,None,6965,16,3,1,0,2,0,435.3,2321.7,6965.0,3482.5,600.39
1817,1755.9,12.25,37.6,135.29,None,2.8,12.5,None,None,170.0,185.7,129.69,3514.64,29,1.41,1.39,16.25,23.28,None,21.59,457.48,456.68,37.4,None,0.61,-0.1,None,7010,16,3,1,0,1,0,438.1,2336.7,7010.0,7010.0,600.39
1818,1756.8,12.25,38.02,135.59,None,2.49,11.88,None,None,170.0,185.4,129.47,3514.64,29,1.42,1.39,16.26,24.16,None,21.63,458.48,457.68,37.48,None,0.6,-0.1,None,6732,16,3,1,0,2,0,420.8,2244.0,6732.0,3366.0,600.39
1819,1757.7,12.25,39.35,135.81,None,2.27,11.35,None,None,169.0,185.5,129.4,3514.64,29,1.42,1.39,16.26,24.23,None,21.68,459.48,458.67,37.57,None,0.58,-0.1,None,6613,16,3,1,0,2,0,413.3,2204.3,6613.0,3306.5,600.39
1820,1758.61,12.25,38.43,135.67,None,2.42,11.47,None,None,170.0,185.7,129.36,3514.64,29,1.42,1.39,16.26,20.62,None,21.73,460.48,459.67,37.65,None,0.59,-0.1,None,6571,16,3,1,0,1,0,410.7,2190.3,6571.0,6571.0,600.39
1821,1759.51,12.25,37.28,135.37,None,2.71,12.17,None,None,169.0,185.2,129.23,3514.64,29,1.42,1.39,16.27,22.51,None,21.77,461.47,460.67,37.73,None,0.61,-0.1,None,6634,16,3,1,0,1,0,414.6,2211.3,6634.0,6634.0,600.39
1822,1760.41,12.25,39.66,135.84,None,2.24,11.22,None,None,169.0,184.9,129.14,3514.64,29,1.42,1.39,16.27,20.42,None,21.82,462.47,461.67,37.81,None,0.58,-0.1,None,6634,16,3,1,0,2,0,414.6,2211.3,6634.0,3317.0,600.39
1823,1761.32,12.25,37.06,136.06,None,2.03,11.06,None,None,170.0,185.5,128.99,3514.64,29,1.42,1.39,16.28,14.85,None,21.87,463.47,462.67,37.89,None,0.58,-0.1,None,6525,16,3,1,0,2,0,407.8,2175.0,6525.0,3262.5,600.39
1824,1762.22,12.25,36.87,135.98,None,2.11,11.14,None,None,170.0,185.1,128.94,3514.64,29,1.42,1.39,16.28,-5.66,None,21.92,464.47,463.67,37.98,None,0.58,-0.1,None,6693,18,3,1,1,1,0,371.8,2231.0,6693.0,6693.0,600.39
1825,1763.12,12.25,36.85,136.0,None,2.09,11.03,None,None,169.0,184.8,128.84,3514.64,29,1.42,1.39,16.28,-1.36,None,21.96,465.47,464.67,38.06,None,0.58,-0.1,None,6878,19,3,1,0,2,0,362.0,2292.7,6878.0,3439.0,600.39
1826,1764.02,12.25,36.78,136.08,None,2.01,11.21,None,None,169.0,185.1,128.7,3514.64,29,1.42,1.39,16.29,23.91,None,22.01,466.47,465.67,38.14,None,0.58,-0.1,None,6856,19,3,1,0,1,0,360.8,2285.3,6856.0,6856.0,600.39
1827,1764.93,12.25,15.11,137.06,None,1.66,9.96,None,None,170.0,185.4,128.37,3514.64,28,1.42,1.39,16.29,-17.96,None,22.06,467.47,466.67,38.22,None,0.67,-0.1,None,6821,18,3,1,0,2,0,378.9,2273.7,6821.0,3410.5,600.39
1828,1765.83,12.25,10.92,139.32,None,0.05,9.95,None,None,169.0,185.6,127.26,3514.64,29,1.41,1.39,16.29,-30.13,None,22.11,468.47,467.67,38.3,None,0.67,-0.1,None,2196,8,2,1,0,1,0,274.5,1098.0,2196.0,2196.0,600.39
1829,1766.73,12.25,10.72,139.4,None,0.02,10.03,None,None,169.0,185.2,126.84,3514.64,28,1.42,1.39,16.3,-18.97,None,22.15,469.47,468.67,38.38,None,0.67,-0.1,None,2302,9,2,1,0,1,0,255.8,1151.0,2302.0,2302.0,600.39
1830,1767.64,12.25,16.05,139.37,None,0.04,10.26,None,None,170.0,185.3,126.7,3514.64,29,1.42,1.39,16.29,5.8,None,22.2,470.47,469.67,38.47,None,0.67,-0.1,None,2516,9,2,1,0,3,0,279.6,1258.0,2516.0,838.7,600.39
1831,1768.54,12.25,25.23,139.14,None,1.14,10.57,None,None,169.0,185.4,126.51,3514.64,28,1.42,1.39,16.3,-10.45,None,22.25,471.47,470.67,38.55,None,0.57,-0.1,None,3150,11,2,1,0,2,0,286.4,1575.0,3150.0,1575.0,600.39
1832,1769.44,12.25,32.13,138.9,None,1.88,10.87,None,None,170.0,185.7,126.44,3514.64,29,1.42,1.39,16.31,-18.05,None,22.29,472.47,471.67,38.63,None,0.59,-0.1,None,3573,11,2,1,0,2,0,324.8,1786.5,3573.0,1786.5,600.39
1833,1770.34,12.25,32.01,138.89,None,1.89,11.06,None,None,169.0,185.3,126.44,3514.64,29,1.42,1.39,16.31,-1.04,None,22.34,473.47,472.66,38.71,None,0.59,-0.1,None,4119,12,2,1,0,1,0,343.3,2059.5,4119.0,4119.0,600.39
1834,1771.25,12.25,36.14,137.84,None,2.94,12.23,None,None,169.0,185.4,126.36,3514.64,28,1.42,1.39,16.33,-0.13,None,22.39,474.47,473.66,38.79,None,0.62,-0.1,None,4473,12,3,1,0,1,0,372.8,1491.0,4473.0,4473.0,600.39
1835,1772.15,12.25,36.08,138.51,None,2.27,11.03,None,None,170.0,186.1,126.31,3514.66,28,1.42,1.39,16.34,0.72,None,22.44,475.47,474.66,38.88,None,0.59,-0.1,None,4721,12,3,1,0,2,0,393.4,1573.7,4721.0,2360.5,600.39
1836,1773.05,12.25,40.07,138.39,None,2.4,11.34,None,None,170.0,185.4,126.23,3514.64,28,1.42,1.39,16.35,2.0,None,22.48,476.47,475.66,38.96,None,0.58,-0.1,None,5213,14,3,1,0,2,0,372.4,1737.7,5213.0,2606.5,600.39
1837,1773.95,12.25,41.04,138.22,None,2.56,11.27,None,None,169.0,185.8,126.1,3514.64,28,1.42,1.39,16.35,-15.57,None,22.53,477.47,476.66,39.04,None,0.59,-0.1,None,5444,15,3,1,0,1,0,362.9,1814.7,5444.0,5444.0,600.39
1838,1774.86,12.25,40.93,None,None,2.87,11.5,None,None,170.0,None,None,3515.0,28,1.42,None,None,None,None,22.58,478.47,477.66,39.12,None,0.56,None,None,None,None,None,None,None,None,None,None,None,None,None,600.39
1839,1775.76,12.25,41.43,138.1,None,2.68,11.18,None,None,170.0,185.9,126.01,3514.64,28,1.42,1.4,16.36,-24.41,None,22.63,479.47,478.66,39.2,None,0.59,-0.1,None,6060,16,3,1,0,2,0,378.8,2020.0,6060.0,3030.0,600.39
1840,1776.66,12.25,41.01,138.18,None,2.6,11.38,None,None,169.0,185.8,125.94,3514.64,27,1.42,1.4,16.36,0.12,None,22.67,480.47,479.66,39.29,None,0.59,-0.1,None,6253,17,3,1,0,2,0,367.8,2084.3,6253.0,3126.5,600.39
1841,1777.56,12.25,42.41,138.09,None,2.69,11.35,None,None,169.0,185.9,125.96,3514.64,27,1.42,1.4,16.37,-26.89,None,22.72,481.46,480.66,39.37,None,0.59,-0.1,None,6540,17,3,1,0,1,0,384.7,2180.0,6540.0,6540.0,600.39
1842,1778.47,12.25,39.57,138.03,None,2.75,11.64,None,None,170.0,186.0,125.99,3514.64,27,1.42,1.39,16.36,7.15,None,22.77,482.46,481.66,39.45,None,0.6,-0.1,None,6728,17,3,2,0,2,0,395.8,2242.7,3364.0,3364.0,600.39
1843,1779.37,12.25,40.93,138.08,None,2.7,11.7,None,None,170.0,186.2,125.94,3514.64,27,1.42,1.4,16.37,-0.98,None,22.81,483.46,482.66,39.53,None,0.6,-0.1,None,6728,17,3,2,0,2,0,395.8,2242.7,3364.0,3364.0,600.39
1844,1780.27,12.25,39.95,138.2,None,2.58,11.54,None,None,169.0,186.5,126.05,3514.64,27,1.42,1.4,16.38,0.17,None,22.86,484.46,483.66,39.61,None,0.59,-0.1,None,6611,18,3,1,0,2,0,367.3,2203.7,6611.0,3305.5,600.39
1845,1781.17,12.25,39.83,137.95,None,2.83,11.51,None,None,169.0,186.2,126.06,3514.64,27,1.42,1.4,16.38,20.22,None,22.91,485.46,484.66,39.69,None,0.61,-0.1,None,6565,17,3,1,0,2,0,386.2,2188.3,6565.0,3282.5,600.39
1846,1782.07,12.25,39.46,137.91,None,2.88,11.45,None,None,169.0,186.1,125.97,3514.64,27,1.42,1.39,16.38,21.42,None,22.96,486.46,485.66,39.78,None,0.61,-0.1,None,6565,17,3,1,0,2,0,386.2,2188.3,6565.0,3282.5,600.39
1847,1782.98,12.25,40.94,138.02,None,2.76,11.47,None,None,169.0,186.1,125.98,3514.64,27,1.42,1.4,16.38,6.77,None,23.0,487.46,486.65,39.86,None,0.6,-0.1,None,6067,15,3,1,0,1,0,404.5,2022.3,6067.0,6067.0,600.39
1848,1783.88,12.25,39.41,138.03,None,2.74,11.59,None,None,169.0,186.1,126.04,3514.64,27,1.42,1.39,16.38,18.46,None,23.05,488.46,487.65,39.94,None,0.6,-0.1,None,6323,16,3,1,0,2,0,395.2,2107.7,6323.0,3161.5,600.39
1849,1784.78,12.25,40.12,137.92,None,2.86,11.76,None,None,170.0,186.2,126.02,3514.64,27,1.42,1.39,16.39,21.24,None,23.1,489.46,488.65,40.02,None,0.6,-0.1,None,6365,16,3,1,0,1,0,397.8,2121.7,6365.0,6365.0,600.39
1850,1785.68,12.25,28.74,135.08,None,5.7,13.19,None,None,169.0,186.2,125.95,3514.64,28,1.42,1.19,16.39,-131.35,None,23.14,490.46,489.65,40.1,None,0.75,-0.1,None,5706,14,3,1,0,1,0,407.6,1902.0,5706.0,5706.0,600.39
1851,1786.58,12.25,41.58,137.65,None,3.13,11.22,None,None,169.0,186.1,125.88,3514.64,28,1.42,1.39,16.4,14.88,None,23.19,491.46,490.65,40.19,None,0.61,-0.1,None,3384,11,2,0,0,1,0,307.6,1692.0,None,3384.0,600.32
1852,1787.49,12.25,39.32,137.71,None,3.06,11.4,None,None,170.0,185.8,125.89,3514.64,28,1.42,1.39,16.4,5.84,None,23.24,492.46,491.65,40.27,None,0.62,-0.1,None,4152,11,2,1,0,2,0,377.5,2076.0,4152.0,2076.0,600.32
1853,1788.39,12.25,40.56,137.72,None,3.06,11.23,None,None,169.0,186.0,125.81,3514.64,28,1.42,1.39,16.4,-21.96,None,23.29,493.46,492.65,40.35,None,0.61,-0.1,None,4646,12,2,1,0,2,0,387.2,2323.0,4646.0,2323.0,600.32
1854,1789.29,12.25,40.66,137.79,None,2.99,11.21,None,None,169.0,186.1,125.77,3514.64,28,1.41,1.39,16.41,11.48,None,23.33,494.46,493.65,40.43,None,0.61,-0.1,None,5227,14,3,0,0,2,0,373.4,1742.3,None,2613.5,600.32
1855,1790.19,12.25,39.24,137.7,None,3.08,11.17,None,None,170.0,186.5,125.76,3514.64,28,1.42,1.39,16.4,1.68,None,23.38,495.46,494.65,40.51,None,0.62,-0.1,None,5451,14,3,0,0,1,0,389.4,1817.0,None,5451.0,600.32
1856,1791.09,12.25,41.12,137.57,None,3.2,11.88,None,None,169.0,185.6,125.72,3514.64,28,1.42,1.39,16.4,-11.76,None,23.43,496.46,495.65,40.59,None,0.62,-0.1,None,6063,14,3,1,0,1,0,433.1,2021.0,6063.0,6063.0,600.32
1857,1792.0,12.25,37.65,137.63,None,3.15,11.14,None,None,169.0,185.7,125.67,3514.64,28,1.42,1.39,16.4,11.1,None,23.48,497.46,496.65,40.68,None,0.63,-0.1,None,6229,16,3,1,0,1,0,389.3,2076.3,6229.0,6229.0,600.32
1858,1792.9,12.25,38.91,137.74,None,3.04,11.15,None,None,169.0,186.0,125.65,3514.64,28,1.42,1.39,16.41,-6.63,None,23.52,498.46,497.65,40.76,None,0.62,-0.1,None,6229,16,3,1,0,1,0,389.3,2076.3,6229.0,6229.0,600.32
1859,1793.8,12.25,38.48,137.73,None,3.05,11.05,None,None,169.0,186.1,125.51,3514.64,29,1.42,1.39,16.41,6.83,None,23.57,499.46,498.65,40.84,None,0.62,-0.1,None,6038,14,3,1,0,2,0,431.3,2012.7,6038.0,3019.0,600.32
1860,1794.7,12.25,36.05,136.81,None,3.98,12.22,None,None,170.0,185.7,125.46,3514.64,29,1.42,1.39,16.42,22.33,None,23.62,500.46,499.65,40.92,None,0.66,-0.1,None,6099,15,3,0,0,2,0,406.6,2033.0,None,3049.5,600.32
1861,1795.6,12.25,36.94,137.22,None,3.56,12.14,None,None,169.0,185.9,125.4,3514.64,29,1.42,1.39,16.41,-37.27,None,23.66,501.45,500.64,41.0,None,0.64,-0.1,None,6228,16,3,1,0,2,0,389.3,2076.0,6228.0,3114.0,600.32
1862,1796.5,12.25,38.51,137.84,None,2.95,10.99,None,None,170.0,185.8,125.3,3514.67,29,1.41,1.39,16.41,-25.77,None,23.71,502.45,501.64,41.09,None,0.61,-0.1,None,6308,16,3,1,0,2,0,394.3,2102.7,6308.0,3154.0,600.32
