DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
256,256.0,26.0,8.46,103.83,106.93,0.63,1.58,6.83,None,139.75,96.63,0.0,3455.95,43.11,1.02,None,28.04,None,1.02,5.31,67.7,47.42,11.15,1.0,0.76,None,None,None,None,None,None,None,None,None,None,None,None,None,None
257,257.0,26.0,6.28,102.55,106.68,1.9,2.93,11.38,None,139.66,98.98,0.0,3455.69,43.01,1.02,None,28.04,None,1.02,5.47,68.7,50.12,11.31,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
258,258.0,26.0,6.86,101.08,107.77,4.18,3.43,9.8,None,139.69,100.59,0.0,3455.9,43.72,1.02,None,28.06,None,1.02,5.62,69.69,53.17,12.06,1.0,1.06,None,None,None,None,None,None,None,None,None,None,None,None,None,None
259,259.0,26.0,10.0,99.98,102.93,6.06,3.77,8.76,None,139.65,102.13,0.0,3456.05,43.1,1.02,None,28.1,None,1.02,5.72,70.69,55.04,12.19,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
260,260.0,26.0,11.88,101.51,104.0,4.53,2.89,6.43,None,139.67,99.99,0.0,3455.88,43.24,1.02,None,28.12,None,1.02,5.83,72.0,56.9,12.3,1.0,0.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None
261,261.0,26.0,11.48,101.8,103.97,4.24,2.56,5.91,None,139.64,99.0,0.0,3455.76,43.25,1.02,None,28.12,None,1.02,5.92,72.99,58.38,12.38,1.0,0.97,None,None,None,None,None,None,None,None,None,None,None,None,None,None
262,262.0,26.0,11.51,101.37,103.49,4.67,2.94,6.26,None,139.68,99.98,0.0,3455.92,43.15,1.02,None,28.12,None,1.02,6.0,73.99,59.85,12.47,1.0,0.99,None,None,None,None,None,None,None,None,None,None,None,None,None,None
263,263.0,26.0,11.44,101.04,103.21,5.0,2.96,5.45,None,139.66,100.47,0.0,3455.86,43.2,1.02,None,28.12,None,1.02,6.09,75.0,61.33,12.56,1.0,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
264,264.0,26.0,11.51,101.0,103.58,5.04,2.96,5.22,None,139.63,100.25,0.0,3455.97,43.16,1.02,None,28.12,None,1.02,6.18,76.0,62.81,12.64,1.0,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
265,265.0,26.0,10.96,100.54,103.27,5.5,3.3,6.32,None,139.66,100.5,0.0,3455.88,43.08,1.02,None,28.12,None,1.02,6.27,76.99,64.35,12.73,1.0,1.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None
266,266.0,26.0,9.1,100.36,102.79,5.68,3.52,6.08,None,139.72,100.99,0.0,3455.73,43.12,1.02,None,28.12,None,1.02,6.38,77.99,66.21,12.84,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
267,267.0,26.0,8.33,100.07,102.07,5.98,3.73,6.36,None,139.78,101.51,0.0,3455.9,43.15,1.02,None,28.11,None,1.02,6.5,78.99,68.25,12.96,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
268,268.0,26.0,10.55,99.39,101.42,6.65,4.51,7.86,None,139.7,103.22,0.0,3455.53,43.25,1.02,None,28.11,None,1.02,6.59,79.99,69.86,13.05,1.0,1.08,None,None,None,None,None,None,None,None,None,None,None,None,None,None
269,269.0,26.0,9.85,99.36,101.06,6.68,4.39,8.73,None,139.7,102.43,0.0,3455.63,43.22,1.02,None,28.11,None,1.02,6.69,81.0,71.59,13.15,1.0,1.09,None,None,None,None,None,None,None,None,None,None,None,None,None,None
270,270.0,26.0,10.1,99.49,101.76,6.55,4.21,8.28,None,139.73,102.2,0.0,3455.73,44.73,1.02,None,28.1,None,1.02,6.79,81.99,73.25,13.25,1.0,1.08,None,None,None,None,None,None,None,None,None,None,None,None,None,None
271,271.0,26.0,9.47,99.33,101.56,6.71,4.47,7.19,None,139.66,103.25,0.0,3455.66,43.31,1.02,None,28.1,None,1.02,6.9,83.0,75.05,13.36,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
272,272.0,26.0,11.05,100.79,103.24,5.25,3.41,5.54,None,139.71,100.92,0.0,3456.02,43.31,1.02,None,28.09,None,1.02,6.99,84.0,76.59,13.45,1.0,1.02,None,None,None,None,None,None,None,None,None,None,None,None,None,None
273,273.0,26.0,11.02,101.88,103.94,4.16,2.5,5.79,None,139.68,98.36,0.0,3455.66,45.62,1.02,None,28.09,None,1.02,7.08,84.99,78.11,13.54,1.0,0.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None
274,274.0,26.0,8.98,101.05,105.42,6.17,3.15,7.4,None,147.1,100.39,0.0,3455.76,43.55,1.02,None,28.09,None,1.02,7.19,86.0,80.22,14.06,1.0,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None
275,275.0,26.0,11.02,100.92,103.35,6.72,3.5,6.89,None,143.11,101.48,0.0,3455.76,43.2,1.02,None,28.09,None,1.02,7.28,86.99,81.79,14.15,1.0,1.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None
276,276.0,26.0,10.96,100.54,102.6,2.65,3.8,7.26,None,139.74,101.69,0.0,3455.83,43.28,1.02,None,28.09,None,1.02,7.37,87.99,83.34,14.24,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
277,277.0,26.0,10.51,100.39,102.74,2.16,3.68,6.04,None,139.69,101.35,0.0,3455.52,43.27,1.02,None,28.1,None,1.02,7.47,89.0,84.95,14.34,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
278,278.0,26.0,10.6,100.42,102.99,2.12,3.8,5.8,None,139.72,101.61,0.0,3455.82,43.25,1.02,None,28.1,None,1.02,7.56,90.0,86.56,14.43,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
279,279.0,26.0,10.57,101.56,103.89,1.03,3.15,6.15,None,139.66,100.38,0.0,3455.83,43.24,1.02,None,28.09,None,1.02,7.66,91.0,88.15,14.52,1.0,0.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None
280,280.0,26.0,10.51,101.17,102.99,1.37,3.58,6.28,None,139.7,101.23,0.0,3455.89,43.08,1.02,None,28.09,None,1.02,7.75,91.99,89.76,14.62,1.0,0.82,None,None,None,None,None,None,None,None,None,None,None,None,None,None
281,281.0,26.0,11.22,101.12,103.86,1.46,3.33,5.67,None,139.7,100.13,0.0,3455.62,43.04,1.02,None,28.09,None,1.02,7.84,92.99,91.27,14.7,1.0,0.82,None,None,None,None,None,None,None,None,None,None,None,None,None,None
282,282.0,26.0,11.32,100.77,102.23,1.77,3.62,8.18,None,139.73,101.11,0.0,3455.78,43.03,1.02,None,28.09,None,1.02,7.93,94.0,92.77,14.79,1.0,0.84,None,None,None,None,None,None,None,None,None,None,None,None,None,None
283,283.0,26.0,11.29,100.87,102.37,1.67,3.94,6.63,None,139.7,100.83,0.0,3455.75,43.03,1.02,None,28.08,None,1.02,8.02,95.0,94.27,14.88,1.0,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,None
284,284.0,26.0,10.74,100.37,101.96,2.17,3.85,6.41,None,139.69,101.4,0.0,3455.74,43.03,1.02,None,28.07,None,1.02,8.11,96.0,95.85,14.97,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
285,285.0,26.0,10.31,100.08,102.35,2.47,3.86,5.9,None,139.72,102.22,0.0,3455.55,43.02,1.02,None,28.07,None,1.02,8.21,97.0,97.49,15.07,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
286,286.0,26.0,10.4,100.55,103.75,2.01,3.47,5.78,None,139.66,100.99,0.0,3455.62,42.87,1.02,None,28.06,None,1.02,8.3,97.99,99.12,15.16,1.0,0.87,None,None,None,None,None,None,None,None,None,None,None,None,None,None
287,287.0,26.0,8.09,101.15,104.17,2.16,3.32,6.18,None,144.51,100.52,0.0,3455.77,42.87,1.02,None,28.05,None,1.02,8.43,98.99,101.53,15.74,1.0,0.93,None,None,None,None,None,None,None,None,None,None,None,None,None,None
288,288.0,26.0,10.76,101.57,104.39,2.57,3.41,5.59,None,149.66,101.12,0.0,3455.67,42.75,1.02,None,28.04,None,1.02,8.52,100.0,103.23,15.84,1.0,0.91,None,None,None,None,None,None,None,None,None,None,None,None,None,None
289,289.0,26.0,10.75,102.76,105.2,1.38,2.36,6.07,None,146.74,98.79,0.0,3455.84,42.76,1.02,None,28.04,None,1.02,8.61,100.99,104.88,15.93,1.0,0.82,None,None,None,None,None,None,None,None,None,None,None,None,None,None
290,290.0,26.0,10.73,101.82,103.49,2.32,3.12,5.13,None,139.74,100.57,0.0,3455.87,42.75,1.02,None,28.03,None,1.02,8.71,102.0,106.47,16.02,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
291,291.0,26.0,10.84,101.82,103.24,2.32,3.26,5.87,None,139.71,100.32,0.0,3455.7,42.75,1.02,None,28.03,None,1.02,8.8,103.0,108.02,16.11,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
292,292.0,26.0,10.67,102.03,103.61,2.11,3.13,5.44,None,139.73,100.57,0.0,3455.57,42.74,1.02,None,28.03,None,1.02,8.89,104.0,109.61,16.2,1.0,0.87,None,None,None,None,None,None,None,None,None,None,None,None,None,None
293,293.0,26.0,10.77,102.57,104.05,1.57,2.49,5.14,None,139.64,99.49,0.0,3455.74,42.75,1.02,None,28.02,None,1.02,8.99,105.0,111.19,16.3,1.0,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,None
294,294.0,26.0,10.74,101.51,102.71,2.63,3.52,5.65,None,139.66,101.04,0.0,3455.65,42.75,1.02,None,28.02,None,1.02,9.08,105.99,112.76,16.39,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
295,295.0,26.0,10.8,101.52,103.27,2.62,3.49,5.66,None,139.71,100.52,0.0,3455.67,42.8,1.02,None,28.02,None,1.02,9.17,106.99,114.33,16.48,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
296,296.0,26.0,10.74,101.66,103.47,2.48,3.36,6.06,None,136.17,96.95,0.0,3331.52,42.8,1.02,None,28.01,None,1.02,9.27,108.0,115.87,16.57,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
297,297.0,26.0,10.67,102.03,104.11,2.11,3.32,7.31,None,135.02,93.72,0.0,3296.68,42.86,1.02,None,28.02,None,1.02,9.36,108.99,117.4,16.67,1.0,0.87,None,None,None,None,None,None,None,None,None,None,None,None,None,None
298,298.0,26.0,10.75,102.8,104.95,1.39,1.72,4.0,None,138.84,99.17,0.0,3463.58,42.99,1.02,None,28.04,None,1.02,9.46,110.04,124.34,17.41,1.0,0.81,None,None,None,None,None,None,None,None,None,None,None,None,None,None
299,299.0,26.0,26.75,100.53,104.7,5.21,0.02,0.02,None,86.79,82.46,0.0,2992.93,51.21,1.02,None,28.73,None,1.02,9.49,111.0,124.72,17.45,1.0,0.76,None,None,None,None,None,None,None,None,None,None,None,None,None,None
300,300.0,26.0,31.47,101.07,103.41,4.67,1.12,2.99,None,86.79,80.1,0.0,2992.9,48.72,1.02,None,28.75,None,1.02,9.52,111.99,125.05,17.48,1.0,0.72,None,None,None,None,None,None,None,None,None,None,None,None,None,None
301,301.0,26.0,25.02,98.06,102.26,7.68,1.35,1.53,None,86.79,84.47,0.0,2992.88,48.08,1.02,None,28.76,None,1.02,9.56,113.0,125.47,17.52,1.0,0.84,None,None,None,None,None,None,None,None,None,None,None,None,None,None
302,302.0,26.0,23.63,99.51,103.77,6.23,1.36,1.55,None,86.79,81.19,0.0,2992.91,47.21,1.02,None,28.78,None,1.02,9.61,114.0,125.92,17.56,1.0,0.81,None,None,None,None,None,None,None,None,None,None,None,None,None,None
303,303.0,26.0,31.29,97.82,102.65,7.92,1.36,1.5,None,86.8,84.42,0.0,2992.97,48.01,1.02,None,28.79,None,1.02,9.64,115.0,126.26,17.59,1.0,0.8,None,None,None,None,None,None,None,None,None,None,None,None,None,None
304,304.0,26.0,20.87,96.73,100.16,9.01,1.35,1.53,None,86.8,85.58,0.0,2993.12,46.77,1.02,None,28.79,None,1.02,9.69,116.01,126.77,17.64,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
305,305.0,26.0,31.7,99.77,103.1,5.97,1.36,1.46,None,86.8,80.51,0.0,2992.98,45.12,1.02,None,28.79,None,1.02,9.72,116.99,127.1,17.67,1.0,0.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None
306,306.0,26.0,47.06,98.64,101.45,7.1,1.36,1.47,None,86.79,81.4,0.0,2992.89,45.45,1.02,None,28.79,None,1.02,9.74,118.01,127.33,17.69,1.0,0.7,None,None,None,None,None,None,None,None,None,None,None,None,None,None
307,307.0,26.0,41.56,98.25,102.35,7.49,1.36,1.51,None,86.79,82.4,0.0,2992.92,45.23,1.02,None,28.79,None,1.02,9.76,119.01,127.58,17.71,1.0,0.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None
308,308.0,26.0,37.94,98.21,100.28,7.53,1.36,1.51,None,86.81,82.19,0.0,2993.31,46.56,1.02,None,28.79,None,1.02,9.79,120.0,127.85,17.74,1.0,0.75,None,None,None,None,None,None,None,None,None,None,None,None,None,None
309,309.0,26.0,40.93,98.86,102.74,6.88,1.36,1.46,None,86.8,82.12,0.0,2992.97,45.14,1.02,None,28.79,None,1.02,9.81,121.0,128.11,17.76,1.0,0.72,None,None,None,None,None,None,None,None,None,None,None,None,None,None
310,310.0,26.0,56.52,100.73,103.52,5.01,1.35,1.46,None,86.81,78.9,0.0,2993.49,45.34,1.02,None,28.79,None,1.02,9.83,122.01,128.3,17.78,1.0,0.62,None,None,None,None,None,None,None,None,None,None,None,None,None,None
311,311.0,26.0,81.75,102.41,103.07,3.33,1.36,1.43,None,86.8,75.63,0.0,2993.17,45.63,1.02,None,28.79,None,1.02,9.84,123.04,128.43,17.79,1.0,0.51,None,None,None,None,None,None,None,None,None,None,None,None,None,None
312,312.0,26.0,83.4,102.43,103.27,3.31,1.34,1.43,None,86.8,76.29,0.0,2993.14,46.63,1.02,None,28.79,None,1.02,9.86,124.02,128.56,17.81,1.0,0.51,None,None,None,None,None,None,None,None,None,None,None,None,None,None
313,313.0,26.0,85.45,102.93,104.03,2.81,1.82,4.41,None,108.02,76.43,0.0,2992.99,44.77,1.02,None,28.79,None,1.02,9.87,125.06,128.71,17.82,1.0,0.52,None,None,None,None,None,None,None,None,None,None,None,None,None,None
314,314.0,26.0,81.34,103.25,104.64,2.49,2.02,4.09,None,121.26,76.64,0.0,2992.65,50.37,1.02,None,28.79,None,1.02,9.88,126.02,128.89,17.83,1.0,0.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None
315,315.0,26.0,85.39,103.23,104.84,2.51,1.79,3.75,None,115.2,68.12,0.0,2758.0,43.7,1.02,None,28.79,None,1.02,9.89,127.0,129.05,17.84,1.0,0.53,None,None,None,None,None,None,None,None,None,None,None,None,None,None
316,316.0,26.0,68.82,103.54,105.34,2.2,1.5,3.57,None,106.61,54.75,0.0,2486.54,45.68,1.02,None,28.79,None,1.02,9.91,128.0,129.28,17.86,1.0,0.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None
317,317.0,26.0,45.26,103.71,104.89,2.03,1.23,3.64,None,115.56,68.18,0.0,2797.46,42.86,1.02,None,28.65,None,1.02,9.93,129.0,129.7,18.28,1.0,0.61,None,None,None,None,None,None,None,None,None,None,None,None,None,None
318,318.0,26.0,84.34,104.34,106.24,1.4,1.03,4.68,None,121.2,75.89,0.0,2991.79,47.8,1.02,None,28.56,None,1.02,9.94,130.06,129.89,18.29,1.0,0.49,None,None,None,None,None,None,None,None,None,None,None,None,None,None
319,319.0,26.0,84.01,104.37,105.76,1.37,1.41,3.16,None,121.21,75.06,0.0,2991.61,50.73,1.02,None,28.56,None,1.02,9.95,131.01,130.05,18.3,1.0,0.49,None,None,None,None,None,None,None,None,None,None,None,None,None,None
320,320.0,26.0,86.18,104.26,105.79,1.48,1.31,3.53,None,121.34,75.25,0.0,2991.91,52.52,1.02,None,28.56,None,1.02,9.96,132.0,130.22,18.32,1.0,0.49,None,None,None,None,None,None,None,None,None,None,None,None,None,None
321,321.0,26.0,92.37,104.33,105.31,1.41,1.45,3.29,None,121.28,75.54,0.0,2992.47,46.3,1.02,None,28.55,None,1.02,9.97,133.02,130.39,18.33,1.0,0.48,None,None,None,None,None,None,None,None,None,None,None,None,None,None
322,322.0,26.0,92.84,104.12,105.82,1.62,1.23,4.11,None,120.83,74.91,0.0,2992.2,42.75,1.02,None,28.55,None,1.02,9.99,134.01,130.54,18.34,1.0,0.48,None,None,None,None,None,None,None,None,None,None,None,None,None,None
323,323.0,26.0,89.23,104.39,110.01,1.35,1.77,5.22,None,121.77,76.55,0.0,2991.97,44.21,1.02,None,28.55,None,1.02,10.0,134.99,130.71,18.35,1.0,0.48,None,None,None,None,None,None,None,None,None,None,None,None,None,None
324,324.0,26.0,82.92,104.27,106.01,1.47,1.15,3.95,None,122.76,74.58,0.0,2991.55,45.91,1.02,None,28.55,None,1.02,10.01,136.02,130.89,18.36,1.0,0.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None
325,325.0,26.0,101.58,104.56,106.29,1.18,1.06,4.44,None,121.21,75.71,0.0,2991.75,44.81,1.02,None,28.54,None,1.02,10.02,137.02,131.04,18.37,1.0,0.45,None,None,None,None,None,None,None,None,None,None,None,None,None,None
326,326.0,26.0,95.61,104.74,106.07,1.0,1.58,3.92,None,121.48,75.89,0.0,2991.55,43.58,1.02,None,28.54,None,1.02,10.03,137.99,131.19,18.38,1.0,0.45,None,None,None,None,None,None,None,None,None,None,None,None,None,None
327,327.0,26.0,16.57,99.72,105.65,6.02,4.01,7.54,None,119.99,79.54,0.0,2903.2,50.2,1.02,None,28.48,None,1.02,10.09,138.99,132.18,18.59,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
328,328.0,26.0,10.4,102.24,106.12,3.5,3.39,6.56,None,121.15,79.11,0.0,2991.86,47.96,1.02,None,28.46,None,1.02,10.19,139.99,133.6,18.69,1.0,0.93,None,None,None,None,None,None,None,None,None,None,None,None,None,None
329,329.0,26.0,9.17,101.15,104.3,4.59,1.99,5.92,None,102.74,79.81,0.0,2991.97,48.47,1.02,None,28.42,None,1.02,10.3,141.0,135.02,19.17,1.0,0.97,None,None,None,None,None,None,None,None,None,None,None,None,None,None
330,330.0,26.0,13.3,98.62,101.51,7.12,2.35,3.43,None,86.77,83.16,0.0,2991.96,49.78,1.02,None,28.36,None,1.02,10.37,141.99,135.8,19.24,1.0,0.95,None,None,None,None,None,None,None,None,None,None,None,None,None,None
331,330.99,26.0,12.96,98.49,101.45,7.25,3.05,4.33,None,86.77,83.79,0.0,2991.91,48.12,1.02,None,28.34,None,1.02,10.45,142.99,136.62,19.31,1.0,0.96,None,None,None,None,None,None,None,None,None,None,None,None,None,None
332,331.99,26.0,12.79,98.5,101.14,7.24,3.08,3.82,None,86.76,83.72,0.0,2991.89,52.33,1.02,None,28.33,None,1.02,10.53,144.0,137.45,19.39,1.0,0.96,None,None,None,None,None,None,None,None,None,None,None,None,None,None
333,332.99,26.0,12.89,98.1,101.0,7.64,3.11,3.74,None,86.76,84.16,0.0,2991.89,52.72,1.02,None,28.33,None,1.02,10.6,145.01,138.27,19.47,1.0,0.97,None,None,None,None,None,None,None,None,None,None,None,None,None,None
334,333.99,26.0,13.79,98.22,100.95,7.52,3.01,3.4,None,86.77,84.47,0.0,2991.97,51.51,1.02,None,28.33,None,1.02,10.68,146.0,139.03,19.54,1.0,0.95,None,None,None,None,None,None,None,None,None,None,None,None,None,None
335,334.99,26.0,13.92,98.68,102.07,7.06,2.94,3.45,None,86.77,83.69,0.0,2991.9,51.76,1.02,None,28.32,None,1.02,10.75,147.0,139.79,19.61,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
336,335.99,26.0,13.85,98.78,102.1,6.96,2.91,3.53,None,86.77,83.07,0.0,2992.06,51.99,1.02,None,28.32,None,1.02,10.82,148.0,140.55,19.68,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
337,336.99,26.0,16.2,98.96,102.88,6.78,2.48,4.07,None,86.78,82.32,0.0,2992.05,51.41,1.02,None,28.32,None,1.02,10.88,149.0,141.2,19.74,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
338,337.99,26.0,9.56,100.47,104.25,5.44,1.62,1.94,None,86.77,79.19,0.0,2991.94,44.45,1.02,None,28.31,None,1.02,10.99,150.0,146.47,20.34,1.0,0.96,None,None,None,None,None,None,None,None,None,None,None,None,None,None
339,338.99,26.0,21.73,101.11,104.58,6.23,0.4,0.58,None,86.77,81.01,0.0,2992.19,44.42,1.02,None,28.28,None,1.02,11.03,150.99,146.95,20.39,1.0,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,None
340,339.99,26.0,19.64,99.59,104.58,7.75,0.38,0.55,None,87.74,83.82,0.0,3026.81,43.48,1.02,None,28.27,None,1.02,11.08,152.0,147.49,20.44,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
341,340.99,26.0,18.92,98.3,100.98,9.04,1.2,4.99,None,89.41,89.0,0.0,3082.48,47.83,1.02,None,28.28,None,1.02,11.14,153.0,148.07,20.49,1.0,0.93,None,None,None,None,None,None,None,None,None,None,None,None,None,None
342,341.99,26.0,18.01,98.26,100.3,9.08,3.31,4.11,None,89.34,88.88,0.0,3080.59,53.29,1.02,None,28.29,None,1.02,11.19,154.0,148.67,20.55,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
343,342.99,26.0,18.03,98.33,101.17,9.01,3.35,4.07,None,89.33,89.53,0.0,3080.4,47.68,1.02,None,28.32,None,1.02,11.25,155.0,149.28,20.6,1.0,0.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None
344,343.99,26.0,19.5,99.11,101.45,8.22,2.99,4.0,None,89.33,89.34,0.0,3080.46,46.84,1.02,None,28.33,None,1.02,11.3,156.0,149.83,20.65,1.0,0.91,None,None,None,None,None,None,None,None,None,None,None,None,None,None
345,344.99,26.0,21.04,101.79,103.41,5.55,4.02,6.73,None,121.42,86.01,0.0,3080.39,45.56,1.02,None,28.34,None,1.02,11.35,157.0,150.54,20.7,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
346,345.99,26.0,20.87,101.81,103.3,5.52,3.94,6.59,None,123.87,85.24,0.0,3080.24,43.68,1.02,None,28.35,None,1.02,11.4,158.01,151.27,20.74,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
347,346.99,26.0,21.02,101.61,103.16,5.73,4.17,6.69,None,123.78,85.72,0.0,3080.41,43.7,1.02,None,28.35,None,1.02,11.44,159.0,151.98,20.79,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
348,347.99,26.0,20.98,101.19,102.79,6.15,4.35,7.39,None,123.78,85.58,0.0,3080.2,42.48,1.02,None,28.35,None,1.02,11.49,160.01,152.7,20.84,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
349,348.99,26.0,20.98,101.19,102.79,6.15,4.35,7.39,None,123.78,85.58,0.0,3080.2,42.48,1.02,None,28.35,None,1.02,11.49,160.01,152.7,20.84,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
350,349.99,26.0,20.19,101.4,102.6,5.94,4.05,6.35,None,123.78,84.88,0.0,3080.29,42.4,1.02,None,28.33,None,1.02,11.59,162.0,154.16,20.93,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
351,350.99,26.0,20.13,101.65,103.75,5.69,3.81,5.82,None,123.73,85.0,0.0,3080.35,42.37,1.02,None,28.33,None,1.02,11.64,163.0,154.9,20.98,1.0,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None
352,351.99,26.0,26.8,100.41,102.63,6.93,4.76,8.18,None,123.82,87.93,0.0,3080.12,44.62,1.02,None,28.31,None,1.02,11.77,165.99,156.89,21.11,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
353,352.99,26.0,22.02,101.28,102.74,6.06,4.27,7.28,None,123.82,86.48,0.0,3080.15,44.5,1.02,None,28.32,None,1.02,11.73,165.0,156.34,21.08,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
354,353.99,26.0,26.8,100.41,102.63,6.93,4.76,8.18,None,123.82,87.93,0.0,3080.12,44.62,1.02,None,28.31,None,1.02,11.77,165.99,156.89,21.11,1.0,0.88,None,None,None,None,None,None,None,None,None,None,None,None,None,None
355,354.99,26.0,21.98,99.52,103.1,7.82,0.31,7.8,None,97.78,88.35,0.0,3080.24,46.59,1.02,None,28.27,None,1.02,11.81,167.0,157.55,21.55,1.0,0.89,None,None,None,None,None,None,None,None,None,None,None,None,None,None
356,355.99,26.0,26.69,98.57,100.44,8.77,3.28,4.34,None,89.33,90.07,0.0,3080.34,45.54,1.02,None,28.25,None,1.02,11.85,167.99,157.96,21.58,1.0,0.85,None,None,None,None,None,None,None,None,None,None,None,None,None,None
357,356.98,26.0,36.79,96.66,99.61,10.68,4.35,5.32,None,89.33,93.36,0.0,3080.2,45.31,1.02,None,28.25,None,1.02,11.88,169.03,158.27,21.61,1.0,0.82,None,None,None,None,None,None,None,None,None,None,None,None,None,None
358,357.98,26.0,38.39,95.83,98.18,11.51,4.63,5.58,None,89.33,93.87,0.0,3080.47,47.26,1.02,None,28.25,None,1.02,11.91,169.99,158.54,21.64,1.0,0.83,None,None,None,None,None,None,None,None,None,None,None,None,None,None
