DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
2837,2769.1,8.5,13.79,134.03,135.09,11.82,14.25,17.46,None,139.92,167.67,73.91,1985.2,21.01,1.31,1.33,8.5,-757.57,1.37,10.82,71.12,111.77,17.56,1.05,1.19,0.042,0,366.9,12.7,2.7,3.1,1.8,0.8,0.5,29.0,135.8,116.7,None,None,None,None,None,None
2838,2769.88,8.5,14.64,133.92,135.18,11.93,14.5,18.52,None,139.97,167.83,73.89,1985.22,21.12,1.31,1.33,8.5,-834.37,1.37,10.89,72.12,112.93,17.63,1.05,1.18,0.0592,0,516.5,13.4,2.6,2.9,0.7,0.7,0.5,38.5,195.7,178.7,None,None,None,None,None,None
2839,2770.66,8.5,15.33,134.17,135.09,11.69,14.02,17.38,None,139.97,167.66,73.87,1985.19,20.99,1.31,1.33,8.5,-996.69,1.37,10.96,73.22,114.15,17.69,1.05,1.16,0.064,0,564.9,17.2,3.5,3.0,0.7,0.8,0.5,32.9,162.3,186.7,None,None,None,None,None,None
2840,2771.44,8.5,14.82,134.04,134.94,11.82,14.46,17.55,None,139.97,166.32,73.87,1985.01,21.06,1.31,1.33,8.5,-281.0,1.37,11.03,74.22,115.29,17.76,1.05,1.18,0.063,0,515.0,25.7,4.9,2.6,0.6,1.0,0.4,20.0,105.0,196.7,509.4,None,None,None,None,None
2841,2772.22,8.5,14.43,134.03,135.07,11.83,14.67,19.43,None,139.97,168.13,73.85,1985.13,21.1,1.31,1.34,8.5,-906.32,1.37,11.08,75.01,116.22,17.82,1.05,1.18,0.053,0,468.7,18.9,3.4,2.5,0.6,1.3,0.5,24.8,136.6,184.5,351.3,None,None,None,None,None
2842,2773.0,8.5,14.6,133.97,135.0,11.89,14.79,19.44,None,139.86,167.75,73.81,1984.54,21.15,1.31,1.34,8.5,-589.44,1.37,11.15,76.01,117.38,17.88,1.05,1.18,0.0497,0,435.0,13.5,2.8,2.5,0.8,1.0,0.5,32.3,157.2,175.8,None,None,None,None,None,None
2843,2773.78,8.5,14.42,133.9,134.92,11.96,14.85,16.77,None,139.9,168.59,73.77,1985.22,20.57,1.31,1.34,8.5,-383.33,1.36,11.18,76.51,117.97,17.92,1.05,1.19,0.0486,0,429.0,13.0,2.4,2.5,0.7,0.9,0.2,33.0,180.9,173.4,None,None,None,None,None,None
2844,2774.56,8.5,14.81,133.96,135.27,11.89,14.62,18.18,None,139.99,168.67,73.81,1985.02,20.98,1.31,1.34,8.5,-909.11,1.37,11.24,77.4,118.99,17.97,1.05,1.18,0.0462,0,394.2,10.7,2.2,2.5,0.6,1.2,0.4,36.7,180.9,156.7,324.5,None,None,None,None,None
2845,2775.34,8.5,13.61,133.97,135.35,11.88,14.09,17.35,None,139.92,168.75,73.88,1985.11,21.12,1.32,1.34,8.5,-806.69,1.37,11.31,78.3,120.12,18.04,1.05,1.19,0.046,0,390.5,11.9,2.4,2.5,0.7,1.6,0.3,32.8,160.3,155.2,249.2,None,None,None,None,None
2846,2776.12,8.5,13.5,134.14,135.84,11.72,14.11,17.94,None,139.92,168.23,73.85,1985.01,20.97,1.31,0.88,8.5,-273.44,1.37,11.38,79.19,121.24,18.11,1.05,1.19,0.0653,0,575.6,12.2,2.4,2.8,0.7,1.5,0.6,47.2,240.0,203.5,379.7,None,None,None,None,None
2847,2776.9,8.5,10.82,134.58,137.42,11.28,13.25,22.26,None,139.81,166.06,73.93,1984.44,21.19,1.32,1.31,8.5,-924.52,1.37,11.45,79.98,123.15,18.26,1.05,1.23,0.0396,0,337.1,11.8,2.5,2.2,0.7,1.4,0.5,28.5,133.9,155.6,239.6,None,None,None,None,None
2848,2777.67,8.5,7.98,135.96,137.17,9.9,11.5,17.33,None,139.95,166.91,73.86,1985.19,20.97,1.32,1.33,8.5,-805.62,1.37,11.53,80.65,124.57,18.35,1.21,1.24,0.034,0,260.1,8.9,2.1,1.7,0.5,1.2,0.4,29.2,121.2,152.4,220.8,None,None,None,None,None
2849,2778.46,8.5,13.99,134.08,135.88,11.78,13.69,16.59,None,139.88,167.15,73.78,1985.2,21.24,1.32,1.33,8.5,-156.63,1.37,11.6,81.66,125.79,18.42,1.21,1.18,0.0487,0,407.3,14.7,3.2,2.5,0.7,1.6,0.3,27.6,125.3,166.0,258.9,None,None,None,None,None
2850,2779.24,8.5,13.54,133.85,135.46,12.01,13.56,17.35,None,140.01,167.34,73.87,1985.17,21.45,1.32,1.33,8.5,-426.48,1.37,11.66,82.45,126.79,18.48,1.21,1.2,0.0511,0,434.0,15.3,3.4,2.7,0.8,2.0,0.2,28.4,127.5,163.3,214.7,None,None,None,None,None
2851,2780.02,8.5,15.29,134.55,136.74,11.31,12.91,17.37,None,139.9,167.91,73.86,1985.14,20.98,1.32,1.34,8.5,-873.19,1.38,11.73,83.46,127.91,18.54,1.21,1.14,0.0507,0,427.7,15.0,3.3,2.5,0.8,1.3,0.5,28.5,131.4,169.5,333.4,None,None,None,None,None
2852,2780.81,8.5,6.8,135.48,138.68,10.81,10.07,16.3,None,140.01,167.6,73.87,1985.22,21.16,1.33,1.34,8.5,-944.09,1.38,11.84,84.21,130.04,19.02,1.16,1.3,0.0409,0,332.5,18.3,4.5,2.0,0.9,1.6,0.6,18.1,74.0,162.4,203.8,None,None,None,None,None
2853,2781.58,8.5,18.11,133.22,134.13,13.79,14.63,18.66,None,139.94,167.23,73.74,1985.16,20.95,1.33,1.35,8.5,-68.35,1.39,11.9,85.29,131.06,19.08,1.16,1.17,0.0497,0,386.3,18.5,4.5,0.9,0.4,2.2,0.4,20.9,85.6,None,176.6,None,None,None,None,None
2854,2782.36,8.5,19.56,133.13,134.17,13.88,14.66,18.37,None,140.0,166.98,73.37,1985.12,21.01,1.33,1.35,8.5,-54.4,1.39,11.95,86.29,131.93,19.12,1.16,1.15,0.0516,0,404.5,16.9,4.0,1.1,0.6,1.1,0.4,23.9,100.9,367.1,355.8,None,None,None,None,None
2855,2783.14,8.5,18.56,132.88,134.37,14.13,14.58,19.0,None,139.96,167.43,73.34,1984.94,21.21,1.33,1.36,8.5,-46.06,1.39,12.0,87.29,132.84,19.17,1.16,1.17,0.0536,0,424.3,18.5,4.5,1.2,0.5,1.5,0.3,22.9,94.0,345.5,282.1,None,None,None,None,None
2856,2783.92,8.5,18.9,132.94,134.44,14.07,14.74,19.1,None,139.98,168.0,73.54,1984.62,20.81,1.33,1.37,8.5,-112.92,1.39,12.06,88.29,133.74,19.22,1.16,1.17,0.0576,0,458.1,18.0,4.2,1.0,0.9,1.4,0.5,25.5,110.4,None,328.4,None,None,None,None,None
2857,2784.71,8.5,15.57,133.33,137.37,13.68,14.11,22.89,None,139.36,167.5,73.39,1984.96,20.35,1.33,1.37,8.5,-316.1,1.39,12.12,89.3,135.03,19.32,1.16,1.2,0.0565,0,450.6,19.0,4.7,1.0,0.5,1.7,0.5,23.8,96.7,447.5,264.4,None,None,None,None,None
2858,2785.49,8.5,18.29,132.89,134.65,14.12,14.72,18.28,None,139.95,169.75,73.32,1985.18,20.5,1.33,1.37,8.5,-231.65,1.39,12.18,90.3,135.96,19.37,1.16,1.17,0.0513,0,393.0,16.7,3.8,2.4,0.5,1.6,0.3,23.6,102.8,163.6,243.8,None,None,None,None,None
2859,2786.27,8.5,17.87,132.75,134.92,14.26,14.26,18.08,None,139.99,170.94,73.35,1985.19,20.52,1.33,1.37,8.5,-789.47,1.39,12.23,91.3,136.92,19.42,1.16,1.18,0.0541,0,424.4,17.3,4.0,2.4,2.4,2.8,0.6,24.5,105.7,174.3,149.5,None,None,None,None,None
2860,2787.05,8.5,17.39,132.7,135.0,14.31,13.89,17.28,None,139.98,170.81,73.37,1985.22,20.45,1.33,1.36,8.5,-939.81,1.39,12.29,92.3,137.89,19.48,1.16,1.19,0.0583,0,461.4,16.9,3.9,2.7,0.7,2.1,0.2,27.3,119.3,173.2,215.6,None,None,None,None,None
2861,2787.84,8.5,17.77,132.89,134.55,14.12,13.98,18.34,None,139.96,171.43,73.37,1985.14,20.52,1.33,1.37,8.5,-448.29,1.39,12.35,93.31,138.85,19.53,1.16,1.18,0.0575,0,456.8,15.4,3.7,3.1,1.0,2.1,0.2,29.7,123.7,146.3,213.4,None,None,None,None,None
2862,2788.61,8.5,16.67,132.76,134.54,14.25,14.87,22.48,None,139.29,171.35,73.41,1984.74,20.41,1.33,1.37,8.5,-732.69,1.39,12.41,94.29,139.86,19.59,1.16,1.2,0.0604,0,465.4,20.1,4.8,2.8,0.7,1.8,0.6,23.1,97.0,164.9,252.8,None,None,None,None,None
2863,2785.7,8.5,10.73,133.48,134.66,13.53,12.7,22.63,None,139.79,171.48,73.39,1984.99,20.95,1.33,1.36,8.5,-889.9,1.38,12.5,95.3,141.44,19.67,1.18,1.29,0.0576,0,455.6,20.0,4.8,2.5,0.6,1.8,0.5,22.7,94.9,180.1,247.6,None,None,None,None,None
2864,2786.38,8.5,9.36,134.03,135.99,12.97,11.53,16.59,None,139.99,173.12,73.48,1985.22,21.21,1.33,1.36,8.5,-572.26,1.39,12.61,96.3,143.25,19.77,1.16,1.3,0.0493,0,372.8,15.6,4.1,2.6,0.9,2.0,0.3,23.9,91.0,144.7,183.5,None,None,None,None,None
2865,2787.05,8.5,4.48,134.6,136.21,12.41,10.08,12.52,None,140.03,166.84,73.53,1951.65,20.88,1.34,1.36,8.5,-917.48,1.39,12.83,97.29,147.04,19.98,1.03,1.45,0.0314,0,218.1,16.0,4.5,1.6,1.0,2.1,0.6,13.7,48.7,138.3,106.2,None,None,None,None,None
2866,2787.73,8.5,6.79,134.77,136.69,12.24,10.52,14.82,None,139.96,161.29,73.46,1921.04,20.96,1.34,1.37,8.5,-855.28,1.39,12.98,98.3,149.55,20.11,1.12,1.34,0.037,0,260.0,14.0,3.7,1.1,0.4,1.9,0.3,18.6,69.6,246.2,134.2,None,None,None,None,None
2867,2788.41,8.5,11.51,134.0,135.42,13.01,12.29,15.35,None,139.97,169.57,73.45,1985.22,21.17,1.34,1.37,8.5,-704.35,1.39,13.06,99.3,151.03,20.2,1.12,1.24,0.0368,0,260.0,14.0,3.6,1.0,0.8,1.9,0.4,18.6,72.7,255.9,134.2,None,None,None,None,None
2868,2789.08,8.5,12.6,133.57,134.3,13.44,12.71,15.03,None,139.99,169.67,73.27,1985.2,20.97,1.34,1.37,8.5,-455.35,1.4,13.12,99.99,151.97,20.25,1.12,1.23,0.0378,0,266.9,14.1,3.7,1.1,0.4,3.5,0.1,19.0,72.3,248.8,76.6,None,None,None,None,None
2869,2789.75,8.5,14.91,133.59,134.59,13.42,13.62,18.38,None,140.07,169.72,73.25,1984.78,21.16,1.34,1.37,8.5,-976.29,1.4,13.19,100.99,153.11,20.31,1.12,1.19,0.0431,0,307.7,15.9,4.4,1.1,0.6,2.1,1.0,19.4,70.5,285.7,150.0,None,None,None,None,None
2870,2790.42,8.5,9.4,134.62,137.2,12.16,12.64,22.51,None,139.61,168.19,73.54,1984.84,20.76,1.35,1.37,8.5,-973.34,1.4,13.29,101.99,155.46,20.46,1.03,1.26,0.043,0,307.8,17.8,4.9,1.1,1.0,2.0,0.4,17.2,63.3,290.9,151.8,None,None,None,None,None
2871,2791.09,8.5,8.28,135.46,136.61,5.82,11.5,15.97,None,140.04,169.32,73.48,1985.18,20.9,1.35,1.38,8.5,-985.61,1.4,13.41,103.0,157.53,20.57,1.03,1.05,0.0437,0,294.4,16.0,4.7,1.2,0.9,3.0,0.4,18.4,63.0,254.0,98.2,None,None,None,None,None
2872,2791.76,8.5,12.59,134.83,135.57,6.45,12.8,15.84,None,139.96,169.7,73.48,1985.06,20.68,1.35,1.38,8.5,-400.65,1.4,13.47,103.7,158.47,20.62,1.03,1.0,0.0521,0,394.3,17.5,5.0,1.2,0.7,2.2,0.4,22.5,78.5,327.7,180.9,None,None,None,None,None
2873,2792.43,8.5,13.63,135.2,136.01,6.09,12.2,15.87,None,139.94,170.59,73.47,1984.73,20.9,1.35,1.39,8.5,-900.24,1.4,13.54,104.71,159.73,20.69,1.03,0.97,0.0536,0,403.6,17.7,5.0,1.2,0.7,2.3,0.4,22.8,80.4,350.1,176.1,None,None,None,None,None
2874,2793.09,8.5,11.42,134.81,136.45,6.48,12.17,21.65,None,139.95,169.15,73.41,1984.4,21.09,1.35,1.39,8.5,-669.21,1.4,13.63,105.7,161.2,20.77,1.03,1.02,0.0487,0,348.9,21.2,6.4,1.1,0.8,2.1,0.3,16.4,54.7,323.0,169.0,None,None,None,None,None
2875,2793.75,8.5,11.36,134.78,136.27,6.51,12.64,22.13,None,139.9,169.46,73.36,1984.64,20.86,1.34,1.39,8.5,-222.25,1.4,13.72,106.7,162.69,20.86,1.03,1.02,0.0518,0,370.1,23.6,6.7,2.5,0.5,2.3,0.1,15.7,55.5,145.6,163.8,None,None,None,None,None
2876,2794.42,8.5,11.0,134.71,136.14,6.57,12.24,21.89,None,139.91,169.79,72.24,1984.63,21.04,1.34,1.39,8.5,-898.7,1.4,13.81,107.7,164.24,20.94,1.03,1.03,0.051,0,304.3,18.3,5.1,1.1,0.8,2.9,0.5,16.6,59.2,273.2,106.0,None,None,None,None,None
2877,2795.08,8.5,12.46,134.62,135.77,6.67,12.18,20.78,None,139.9,172.17,69.3,1984.87,20.75,1.34,1.39,8.5,-972.4,1.4,13.89,108.7,165.6,21.02,1.03,1.01,0.0443,0,307.9,18.3,5.1,1.2,0.7,2.2,0.5,16.8,60.0,252.2,141.2,None,None,None,None,None
2878,2795.74,8.5,9.45,133.73,135.33,7.55,12.09,21.89,None,140.04,171.31,66.57,1984.75,20.92,1.34,1.38,8.5,-738.03,1.4,14.0,109.7,167.41,21.12,1.18,1.1,0.0407,0,263.8,22.5,6.8,1.3,0.7,2.4,0.3,11.7,38.7,204.5,111.5,None,None,None,None,None
2879,2796.4,8.5,10.3,133.73,135.33,7.55,12.09,21.89,None,140.04,171.31,66.57,1984.75,20.92,1.34,None,8.5,None,1.4,14.0,109.7,167.41,21.12,1.18,1.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2880,2797.06,8.5,11.01,134.2,136.63,7.08,12.0,21.71,None,139.95,171.52,67.32,1985.11,20.89,1.35,1.38,8.5,-888.5,1.4,14.12,111.11,170.29,21.4,1.18,1.05,0.0407,0,272.3,21.3,6.1,1.4,0.9,2.5,0.4,12.8,44.4,194.1,108.3,None,None,None,None,None
2881,2797.71,8.5,13.41,133.72,134.33,7.56,12.63,15.5,None,140.08,171.96,67.19,1985.22,21.06,1.35,1.38,8.5,-799.06,1.4,14.2,112.11,171.56,21.48,1.18,1.03,0.0531,0,386.7,19.5,5.7,1.2,0.9,2.3,0.4,19.8,67.6,316.9,171.0,None,None,None,None,None
2882,2798.36,8.5,12.62,133.6,134.7,7.68,12.71,17.64,None,140.01,171.12,67.08,1985.19,21.07,1.35,1.38,8.5,-738.18,1.4,14.28,113.1,172.89,21.55,1.18,1.04,0.0556,0,407.1,23.0,6.6,3.0,0.9,2.3,0.2,17.7,61.6,136.5,180.1,None,None,None,None,None
2883,2799.01,8.5,8.59,134.04,136.6,7.24,11.81,22.23,None,139.93,169.7,67.06,1985.02,20.86,1.35,1.39,8.5,-883.92,1.41,14.39,114.1,175.29,21.76,1.18,1.1,0.0539,0,389.7,23.2,6.6,2.3,0.9,3.0,0.4,16.8,58.9,167.3,130.4,None,None,None,None,None
2884,2799.67,8.5,9.49,134.18,135.14,7.1,11.44,14.69,None,139.94,170.91,67.04,1985.13,20.65,1.36,1.39,8.5,-792.47,1.41,14.48,114.91,176.73,21.84,1.21,1.07,0.0487,0,332.5,20.0,6.2,2.3,0.7,2.3,0.3,16.7,53.7,142.8,145.2,None,None,None,None,None
2885,2800.31,8.5,5.5,135.18,138.33,6.1,10.36,21.53,None,139.99,170.26,67.18,1984.86,20.78,1.35,1.4,8.5,-993.76,1.41,14.66,115.9,179.79,22.01,1.15,1.14,0.048,0,329.6,20.0,6.1,1.6,0.8,2.4,0.4,16.5,53.9,208.3,137.8,None,None,None,None,None
2886,2800.97,8.5,7.76,134.36,135.99,6.92,11.24,14.53,None,140.0,171.46,67.18,1985.1,21.07,1.36,1.4,8.5,-776.22,1.41,14.75,116.61,181.33,22.09,1.18,1.1,0.0419,0,267.9,17.0,5.3,2.4,0.8,2.7,0.4,15.8,50.8,111.7,97.5,None,None,None,None,None
2887,2801.61,8.5,4.44,135.51,137.7,5.77,9.92,14.73,None,139.98,164.37,67.32,1933.19,20.72,1.35,1.17,8.5,-947.54,1.41,14.93,117.41,184.39,22.26,1.12,1.16,0.0427,0,285.0,17.6,5.3,1.8,0.9,2.3,0.6,16.2,54.0,154.7,124.3,None,None,None,None,None
2888,2802.25,8.5,7.94,134.96,136.61,6.32,10.94,14.66,None,158.67,172.26,67.21,1985.17,21.12,1.36,1.39,8.5,-772.5,1.41,15.05,118.4,186.8,22.37,1.19,1.1,0.0427,0,280.2,16.6,5.3,2.0,0.7,2.5,0.4,16.9,53.2,138.7,111.1,None,None,None,None,None
2889,2802.9,8.5,7.49,134.7,136.39,6.58,11.18,14.91,None,160.01,172.04,67.05,1985.1,21.24,1.35,1.39,8.5,-801.24,1.41,15.19,119.4,189.4,22.5,1.16,1.12,0.0436,0,288.1,17.5,5.3,2.2,0.9,2.5,0.1,16.5,54.2,130.4,113.0,None,None,None,None,None
2890,2803.54,8.5,7.59,134.83,136.67,6.46,11.23,14.77,None,159.95,173.29,66.93,1984.88,20.65,1.35,1.4,8.5,-967.92,1.41,15.28,120.1,191.19,22.58,1.17,1.12,0.0457,0,309.0,19.1,5.9,1.3,0.8,2.4,0.0,16.2,52.2,236.4,127.9,None,None,None,None,None
2891,2804.19,8.5,3.18,135.94,138.18,5.55,8.88,12.07,None,159.9,173.25,67.0,1985.22,20.85,1.36,1.39,8.5,-662.21,1.41,15.46,124.91,195.29,23.07,1.05,1.23,0.0464,0,309.0,19.2,5.8,2.1,1.0,2.3,0.3,16.1,53.2,147.6,134.4,None,None,None,None,None
2892,2804.83,8.5,14.3,136.26,137.92,6.17,11.56,14.65,None,159.95,173.49,66.56,1985.22,20.98,1.36,1.4,8.5,-95.91,1.41,15.5,125.61,196.24,23.12,1.05,0.98,0.0497,0,332.6,22.3,6.9,2.7,1.0,2.3,0.3,14.9,48.5,121.2,145.5,None,None,None,None,None
2893,2804.71,8.5,11.85,136.1,137.17,6.21,11.56,16.81,None,160.03,172.81,66.37,1985.06,21.06,1.36,1.39,8.5,-10.43,1.41,15.57,126.41,197.55,23.18,1.05,1.02,0.0502,0,332.6,22.5,7.0,2.6,1.0,2.6,0.4,14.8,47.3,126.4,129.4,None,None,None,None,None
2894,2805.32,8.5,11.08,136.18,137.94,6.0,11.83,21.17,None,159.93,171.01,66.3,1984.64,21.14,1.36,1.4,8.5,-960.63,1.41,15.66,127.4,199.29,23.26,1.05,1.02,0.0507,0,336.7,24.4,7.9,2.5,0.9,2.8,0.3,13.8,42.6,135.1,121.7,None,None,None,None,None
2895,2805.93,8.5,4.91,137.97,140.11,4.2,9.57,21.93,None,159.94,172.73,66.22,1985.09,21.06,1.36,1.41,8.5,-998.95,1.41,15.87,128.41,203.25,23.45,1.21,1.08,0.0513,0,337.3,23.1,7.5,2.3,1.0,3.5,0.5,14.6,45.0,147.6,95.3,None,None,None,None,None
2896,2806.54,8.5,9.79,136.42,138.58,5.75,11.84,24.23,None,159.98,172.55,66.19,1984.86,20.97,1.36,1.4,8.5,-877.5,1.41,15.97,129.41,205.59,23.62,1.21,1.04,0.0518,0,344.9,23.5,7.7,1.9,1.0,2.6,0.5,14.7,44.6,179.0,133.5,None,None,None,None,None
2897,2807.14,8.5,7.02,136.72,138.03,5.45,10.3,13.34,None,160.0,174.35,66.18,1985.21,21.12,1.36,1.4,8.5,-696.98,1.41,16.11,130.41,208.36,23.76,1.2,1.08,0.0407,0,249.0,19.4,6.4,2.0,1.1,2.5,0.4,12.8,39.0,122.9,99.6,None,None,None,None,None
2898,2807.74,8.5,7.75,136.78,137.92,5.4,10.54,14.46,None,160.01,174.53,66.09,1985.07,21.05,1.36,1.4,8.5,-912.1,1.41,16.24,131.41,210.86,23.87,1.2,1.06,0.0389,0,236.0,17.4,5.8,2.9,1.1,2.7,0.3,13.6,40.5,80.9,88.3,None,None,None,None,None
2899,2808.34,8.5,8.7,136.51,138.31,5.67,10.7,14.86,None,160.0,174.52,66.12,1985.09,21.03,1.36,1.4,8.5,-993.15,1.41,16.35,132.4,213.09,23.98,1.2,1.05,0.0378,0,233.8,17.0,5.4,2.1,1.4,2.8,0.3,13.8,43.3,109.4,83.8,None,None,None,None,None
2900,2808.94,8.5,5.98,136.53,137.9,5.65,10.18,13.46,None,160.01,173.73,66.09,1985.18,20.98,1.36,1.4,8.5,-904.26,1.41,16.52,133.4,216.34,24.14,1.16,1.12,0.0307,0,162.2,14.8,5.0,2.0,1.0,2.5,0.6,10.9,32.6,80.8,64.8,None,None,None,None,None
2901,2809.54,8.5,7.08,136.67,138.07,5.5,10.42,13.66,None,159.97,180.13,65.9,2032.0,21.12,1.36,1.4,8.5,-983.87,1.41,16.66,134.4,219.08,24.27,1.21,1.08,0.0342,0,234.8,15.6,5.3,2.1,0.9,2.3,0.3,15.1,44.1,110.9,101.0,None,None,None,None,None
2902,2810.13,8.5,9.01,136.92,138.18,5.26,10.56,13.85,None,160.01,182.97,65.72,2050.94,21.23,1.36,1.41,8.5,-923.98,1.41,16.77,135.4,221.23,24.37,1.21,1.02,0.0373,0,275.5,15.5,5.0,1.1,0.8,2.3,0.4,17.8,54.6,248.0,118.5,None,None,None,None,None
2903,2810.73,8.5,10.78,137.18,138.44,5.0,10.65,13.4,None,159.97,182.85,65.65,2051.0,21.74,1.36,1.41,8.5,-974.83,1.42,16.87,136.41,223.05,24.46,1.21,0.98,0.0383,0,288.2,16.9,5.7,1.2,0.8,2.0,0.3,17.1,50.5,234.7,145.8,None,None,None,None,None
2904,2811.32,8.5,8.33,136.91,138.16,5.27,10.54,14.89,None,160.02,182.94,65.69,2050.93,21.23,1.36,1.41,8.5,-827.23,1.42,16.99,137.41,225.38,24.57,1.21,1.04,0.0308,0,203.3,14.5,5.0,1.3,0.6,1.9,0.1,14.0,40.4,153.1,104.6,None,None,None,None,None
2905,2811.91,8.5,2.72,136.8,137.98,5.37,10.07,13.74,None,160.0,179.05,65.8,2023.27,21.25,1.36,1.41,8.5,-999.08,1.41,17.35,138.41,232.53,24.92,1.03,1.25,0.0221,0,190.2,14.6,5.0,1.6,0.7,2.2,0.6,13.0,38.1,120.1,88.2,None,None,None,None,None
2906,2812.49,8.5,11.75,136.15,137.79,6.02,11.52,16.93,None,159.94,183.5,65.55,2050.99,21.43,1.36,1.41,8.5,-941.52,1.41,17.44,139.41,234.17,25.0,1.03,1.01,0.0334,0,277.6,17.8,6.0,1.5,0.6,1.7,0.5,15.6,46.3,187.5,164.9,None,None,None,None,None
2907,2813.08,8.5,13.62,136.01,137.72,6.16,12.33,19.15,None,160.03,182.88,65.49,2050.96,21.17,1.36,1.41,8.5,-967.76,1.41,17.51,140.41,235.61,25.07,1.03,0.99,0.0354,0,301.2,17.8,5.9,1.5,0.6,1.9,0.1,16.9,51.3,203.4,162.0,None,None,None,None,None
2908,2813.66,8.5,4.59,138.03,140.4,4.14,9.53,21.68,None,159.95,183.21,65.4,2050.93,21.28,1.36,1.41,8.5,-966.75,1.41,17.73,141.4,239.8,25.27,1.2,1.08,0.0276,0,249.9,13.9,4.7,1.5,0.8,2.6,0.3,18.0,53.5,168.6,95.0,None,None,None,None,None
2909,2814.24,8.5,9.42,136.71,138.33,5.46,11.01,15.13,None,159.98,183.2,65.34,2050.89,21.23,1.36,1.41,8.5,-995.24,1.41,17.83,142.41,241.87,25.37,1.2,1.03,0.027,0,236.0,13.8,4.7,1.4,0.7,1.9,1.3,17.1,50.6,171.7,124.4,None,None,None,None,None
2910,2814.82,8.5,8.9,136.39,137.76,5.79,10.95,15.28,None,159.99,182.84,65.3,2050.97,21.31,1.36,1.41,8.5,-932.78,1.41,17.95,143.41,244.06,25.48,1.2,1.05,0.0256,0,224.8,12.2,4.3,2.3,0.8,1.9,0.5,18.4,52.8,97.1,119.1,None,None,None,None,None
2911,2815.4,8.5,10.52,136.49,137.98,5.68,11.41,17.22,None,159.98,183.0,65.3,2050.88,21.76,1.36,1.41,8.5,-984.72,1.41,18.04,144.41,245.9,25.57,1.2,1.02,0.0259,0,224.1,13.3,4.8,1.4,0.6,2.0,0.3,16.8,46.5,156.8,113.1,None,None,None,None,None
2912,2815.97,8.5,9.28,136.36,137.7,5.81,10.95,15.99,None,159.94,182.6,65.2,2051.0,21.47,1.36,1.41,8.5,-936.59,1.41,18.15,145.4,247.99,25.67,1.2,1.05,0.0245,0,208.7,11.6,4.1,1.5,0.5,2.1,0.4,18.0,51.1,138.1,97.5,None,None,None,None,None
2913,2816.55,8.5,8.84,136.3,137.92,5.87,11.12,16.57,None,160.02,182.63,65.13,2050.97,21.44,1.36,1.41,8.5,-917.85,1.41,18.26,146.41,250.19,25.77,1.2,1.06,0.0244,0,205.0,11.7,3.9,1.4,1.0,2.1,0.4,17.6,52.4,151.4,97.3,None,None,None,None,None
2914,2817.12,8.5,9.6,136.39,138.2,5.79,11.03,15.51,None,160.0,182.49,65.13,2050.94,22.0,1.36,1.41,8.5,-976.69,1.41,18.37,147.4,252.2,25.87,1.2,1.04,0.0275,0,215.8,11.4,3.8,1.5,0.7,2.0,0.1,18.9,57.3,143.6,106.4,None,None,None,None,None
2915,2817.69,8.5,12.69,136.77,138.14,5.41,11.19,15.87,None,159.98,182.82,65.07,2050.97,21.34,1.36,1.41,8.5,-828.8,1.41,18.45,148.41,253.75,25.94,1.2,0.97,0.0381,0,314.1,13.5,4.2,1.5,0.7,1.9,0.5,23.3,75.1,203.8,163.6,None,None,None,None,None
2916,2818.26,8.5,11.07,136.56,138.93,5.62,10.93,21.9,None,159.93,182.5,65.03,2050.52,21.56,1.36,1.41,8.5,-987.31,1.41,18.54,149.41,255.73,26.05,1.2,1.01,0.0372,0,309.8,13.3,4.2,1.5,0.7,2.2,0.5,23.3,74.1,203.8,138.8,None,None,None,None,None
2917,2818.82,8.5,12.01,136.46,138.03,5.71,11.41,17.32,None,160.01,182.91,64.95,2050.68,21.39,1.36,1.41,8.5,-980.84,1.41,18.62,150.4,257.34,26.13,1.2,1.0,0.0315,0,255.2,11.7,3.8,1.5,0.6,2.4,0.6,21.9,66.6,167.7,107.4,None,None,None,None,None
2918,2819.38,8.5,12.17,136.41,138.33,5.76,11.17,16.05,None,159.96,183.06,64.91,2050.95,21.29,1.36,1.41,8.5,-893.2,1.41,18.7,151.4,258.93,26.21,1.2,0.99,0.0372,0,286.9,14.1,4.4,1.5,0.5,2.0,0.4,20.4,65.1,192.6,144.1,None,None,None,None,None
2919,2819.95,8.5,14.31,136.57,138.34,5.6,11.54,15.6,None,159.92,183.13,64.86,2050.75,22.64,1.36,1.41,8.5,-913.72,1.41,18.77,152.41,260.29,26.27,1.2,0.96,0.0417,0,339.7,15.1,4.7,1.5,0.7,2.4,0.3,22.5,72.1,223.0,140.7,None,None,None,None,None
